pop,family,garden,ssp,year,julian,long,lat,elev,mat,map,gsp,mtcm,mmin,mtwm,mmax,sday,fday,ffp,dd5,gsdd5,d100,dd0,mmindd0,smrpb,smrsprpb,sprp,smrp,winp
IDT3,IDT-3-3,Orch,t,y11,276,-116.9641,43.3366,1358,7.7,362,149,-3.1,-8.2,19.8,29.7,157,258,102,1916,1294,114,398,1249,0.48,0.43,68,29,151
IDT3,IDT-3-4,Orch,t,y11,276,-116.9641,43.3366,1358,7.7,362,149,-3.1,-8.2,19.8,29.7,157,258,102,1916,1294,114,398,1249,0.48,0.43,68,29,151
IDT3,IDT-3-5,Orch,t,y11,279,-116.9641,43.3366,1358,7.7,362,149,-3.1,-8.2,19.8,29.7,157,258,102,1916,1294,114,398,1249,0.48,0.43,68,29,151
IDT3,IDT-3-6,Orch,t,y11,276,-116.9641,43.3366,1358,7.7,362,149,-3.1,-8.2,19.8,29.7,157,258,102,1916,1294,114,398,1249,0.48,0.43,68,29,151
IDT3,IDT-3-7,Orch,t,y11,282,-116.9641,43.3366,1358,7.7,362,149,-3.1,-8.2,19.8,29.7,157,258,102,1916,1294,114,398,1249,0.48,0.43,68,29,151
IDT3,IDT-3-8,Orch,t,y11,276,-116.9641,43.3366,1358,7.7,362,149,-3.1,-8.2,19.8,29.7,157,258,102,1916,1294,114,398,1249,0.48,0.43,68,29,151
IDV2,IDV-2-1,Eph,v,y11,256,-115.9738,43.6776,1003,9.4,470,153,-2.6,-7.1,22.2,32,134,274,141,2383,1915,102,334,960,0.5,0.34,73,25,240
IDV2,IDV-2-2,Eph,v,y11,265,-115.9738,43.6776,1003,9.4,470,153,-2.6,-7.1,22.2,32,134,274,141,2383,1915,102,334,960,0.5,0.34,73,25,240
IDV2,IDV-2-3,Eph,v,y11,256,-115.9738,43.6776,1003,9.4,470,153,-2.6,-7.1,22.2,32,134,274,141,2383,1915,102,334,960,0.5,0.34,73,25,240
IDV2,IDV-2-4,Eph,v,y11,263,-115.9738,43.6776,1003,9.4,470,153,-2.6,-7.1,22.2,32,134,274,141,2383,1915,102,334,960,0.5,0.34,73,25,240
IDV2,IDV-2-9,Eph,v,y11,256,-115.9738,43.6776,1003,9.4,470,153,-2.6,-7.1,22.2,32,134,274,141,2383,1915,102,334,960,0.5,0.34,73,25,240
IDV2,IDV-2-1,Maj,v,y11,260,-115.9738,43.6776,1003,9.4,470,153,-2.6,-7.1,22.2,32,134,274,141,2383,1915,102,334,960,0.5,0.34,73,25,240
IDV2,IDV-2-2,Maj,v,y11,268,-115.9738,43.6776,1003,9.4,470,153,-2.6,-7.1,22.2,32,134,274,141,2383,1915,102,334,960,0.5,0.34,73,25,240
IDV2,IDV-2-3,Maj,v,y11,262,-115.9738,43.6776,1003,9.4,470,153,-2.6,-7.1,22.2,32,134,274,141,2383,1915,102,334,960,0.5,0.34,73,25,240
IDV2,IDV-2-4,Maj,v,y11,253,-115.9738,43.6776,1003,9.4,470,153,-2.6,-7.1,22.2,32,134,274,141,2383,1915,102,334,960,0.5,0.34,73,25,240
IDV2,IDV-2-6,Maj,v,y11,269,-115.9738,43.6776,1003,9.4,470,153,-2.6,-7.1,22.2,32,134,274,141,2383,1915,102,334,960,0.5,0.34,73,25,240
IDV2,IDV-2-9,Maj,v,y11,269,-115.9738,43.6776,1003,9.4,470,153,-2.6,-7.1,22.2,32,134,274,141,2383,1915,102,334,960,0.5,0.34,73,25,240
IDV2,IDV-2-2,Orch,v,y11,276,-115.9738,43.6776,1003,9.4,470,153,-2.6,-7.1,22.2,32,134,274,141,2383,1915,102,334,960,0.5,0.34,73,25,240
IDV2,IDV-2-3,Orch,v,y11,276,-115.9738,43.6776,1003,9.4,470,153,-2.6,-7.1,22.2,32,134,274,141,2383,1915,102,334,960,0.5,0.34,73,25,240
IDV2,IDV-2-7,Orch,v,y11,272,-115.9738,43.6776,1003,9.4,470,153,-2.6,-7.1,22.2,32,134,274,141,2383,1915,102,334,960,0.5,0.34,73,25,240
IDV2,IDV-2-8,Orch,v,y11,272,-115.9738,43.6776,1003,9.4,470,153,-2.6,-7.1,22.2,32,134,274,141,2383,1915,102,334,960,0.5,0.34,73,25,240
IDV3,IDV-3-1,Maj,v,y11,245,-114.6402,44.259,1766,4,339,153,-8.3,-15.1,16.5,27.7,180,235,51,1316,616,136,982,2448,0.72,0.73,55,40,141
IDV3,IDV-3-4,Maj,v,y11,262,-114.6402,44.259,1766,4,339,153,-8.3,-15.1,16.5,27.7,180,235,51,1316,616,136,982,2448,0.72,0.73,55,40,141
IDV3,IDV-3-5,Maj,v,y11,245,-114.6402,44.259,1766,4,339,153,-8.3,-15.1,16.5,27.7,180,235,51,1316,616,136,982,2448,0.72,0.73,55,40,141
IDV3,IDV-3-6,Maj,v,y11,259,-114.6402,44.259,1766,4,339,153,-8.3,-15.1,16.5,27.7,180,235,51,1316,616,136,982,2448,0.72,0.73,55,40,141
IDV3,IDV-3-7,Maj,v,y11,250,-114.6402,44.259,1766,4,339,153,-8.3,-15.1,16.5,27.7,180,235,51,1316,616,136,982,2448,0.72,0.73,55,40,141
IDV3,IDV-3-1,Orch,v,y11,256,-114.6402,44.259,1766,4,339,153,-8.3,-15.1,16.5,27.7,180,235,51,1316,616,136,982,2448,0.72,0.73,55,40,141
IDV3,IDV-3-4,Orch,v,y11,265,-114.6402,44.259,1766,4,339,153,-8.3,-15.1,16.5,27.7,180,235,51,1316,616,136,982,2448,0.72,0.73,55,40,141
IDV3,IDV-3-5,Orch,v,y11,269,-114.6402,44.259,1766,4,339,153,-8.3,-15.1,16.5,27.7,180,235,51,1316,616,136,982,2448,0.72,0.73,55,40,141
IDV3,IDV-3-7,Orch,v,y11,265,-114.6402,44.259,1766,4,339,153,-8.3,-15.1,16.5,27.7,180,235,51,1316,616,136,982,2448,0.72,0.73,55,40,141
IDV3,IDV-3-8,Orch,v,y11,265,-114.6402,44.259,1766,4,339,153,-8.3,-15.1,16.5,27.7,180,235,51,1316,616,136,982,2448,0.72,0.73,55,40,141
IDV4,IDV-4-6,Orch,v,y11,265,-116.0237,44.5083,1438,5.2,618,205,-6.5,-11.7,17.5,28.1,176,242,63,1478,790,130,762,1838,0.54,0.44,89,39,308
IDV4,IDV-4-7,Orch,v,y11,256,-116.0237,44.5083,1438,5.2,618,205,-6.5,-11.7,17.5,28.1,176,242,63,1478,790,130,762,1838,0.54,0.44,89,39,308
IDV5,IDV-5-1,Eph,v,y11,258,-116.2559,43.8385,1309,7.4,527,175,-4.2,-8.8,20,29.3,154,262,112,1918,1380,119,488,1254,0.5,0.36,83,30,263
IDV5,IDV-5-10,Eph,v,y11,264,-116.2559,43.8385,1309,7.4,527,175,-4.2,-8.8,20,29.3,154,262,112,1918,1380,119,488,1254,0.5,0.36,83,30,263
IDV5,IDV-5-2,Eph,v,y11,264,-116.2559,43.8385,1309,7.4,527,175,-4.2,-8.8,20,29.3,154,262,112,1918,1380,119,488,1254,0.5,0.36,83,30,263
IDV5,IDV-5-3,Eph,v,y11,271,-116.2559,43.8385,1309,7.4,527,175,-4.2,-8.8,20,29.3,154,262,112,1918,1380,119,488,1254,0.5,0.36,83,30,263
IDV5,IDV-5-4,Eph,v,y11,264,-116.2559,43.8385,1309,7.4,527,175,-4.2,-8.8,20,29.3,154,262,112,1918,1380,119,488,1254,0.5,0.36,83,30,263
IDV5,IDV-5-5,Eph,v,y11,262,-116.2559,43.8385,1309,7.4,527,175,-4.2,-8.8,20,29.3,154,262,112,1918,1380,119,488,1254,0.5,0.36,83,30,263
IDV5,IDV-5-6,Eph,v,y11,262,-116.2559,43.8385,1309,7.4,527,175,-4.2,-8.8,20,29.3,154,262,112,1918,1380,119,488,1254,0.5,0.36,83,30,263
IDV5,IDV-5-7,Eph,v,y11,257,-116.2559,43.8385,1309,7.4,527,175,-4.2,-8.8,20,29.3,154,262,112,1918,1380,119,488,1254,0.5,0.36,83,30,263
IDV5,IDV-5-8,Eph,v,y11,268,-116.2559,43.8385,1309,7.4,527,175,-4.2,-8.8,20,29.3,154,262,112,1918,1380,119,488,1254,0.5,0.36,83,30,263
IDV5,IDV-5-9,Eph,v,y11,272,-116.2559,43.8385,1309,7.4,527,175,-4.2,-8.8,20,29.3,154,262,112,1918,1380,119,488,1254,0.5,0.36,83,30,263
IDV5,IDV-5-1,Maj,v,y11,262,-116.2559,43.8385,1309,7.4,527,175,-4.2,-8.8,20,29.3,154,262,112,1918,1380,119,488,1254,0.5,0.36,83,30,263
IDV5,IDV-5-10,Maj,v,y11,278,-116.2559,43.8385,1309,7.4,527,175,-4.2,-8.8,20,29.3,154,262,112,1918,1380,119,488,1254,0.5,0.36,83,30,263
IDV5,IDV-5-2,Maj,v,y11,275,-116.2559,43.8385,1309,7.4,527,175,-4.2,-8.8,20,29.3,154,262,112,1918,1380,119,488,1254,0.5,0.36,83,30,263
IDV5,IDV-5-3,Maj,v,y11,269,-116.2559,43.8385,1309,7.4,527,175,-4.2,-8.8,20,29.3,154,262,112,1918,1380,119,488,1254,0.5,0.36,83,30,263
IDV5,IDV-5-4,Maj,v,y11,272,-116.2559,43.8385,1309,7.4,527,175,-4.2,-8.8,20,29.3,154,262,112,1918,1380,119,488,1254,0.5,0.36,83,30,263
IDV5,IDV-5-5,Maj,v,y11,265,-116.2559,43.8385,1309,7.4,527,175,-4.2,-8.8,20,29.3,154,262,112,1918,1380,119,488,1254,0.5,0.36,83,30,263
IDV5,IDV-5-6,Maj,v,y11,266,-116.2559,43.8385,1309,7.4,527,175,-4.2,-8.8,20,29.3,154,262,112,1918,1380,119,488,1254,0.5,0.36,83,30,263
IDV5,IDV-5-8,Maj,v,y11,263,-116.2559,43.8385,1309,7.4,527,175,-4.2,-8.8,20,29.3,154,262,112,1918,1380,119,488,1254,0.5,0.36,83,30,263
IDV5,IDV-5-9,Maj,v,y11,275,-116.2559,43.8385,1309,7.4,527,175,-4.2,-8.8,20,29.3,154,262,112,1918,1380,119,488,1254,0.5,0.36,83,30,263
IDV5,IDV-5-1,Orch,v,y11,276,-116.2559,43.8385,1309,7.4,527,175,-4.2,-8.8,20,29.3,154,262,112,1918,1380,119,488,1254,0.5,0.36,83,30,263
IDV5,IDV-5-10,Orch,v,y11,279,-116.2559,43.8385,1309,7.4,527,175,-4.2,-8.8,20,29.3,154,262,112,1918,1380,119,488,1254,0.5,0.36,83,30,263
IDV5,IDV-5-2,Orch,v,y11,276,-116.2559,43.8385,1309,7.4,527,175,-4.2,-8.8,20,29.3,154,262,112,1918,1380,119,488,1254,0.5,0.36,83,30,263
IDV5,IDV-5-5,Orch,v,y11,276,-116.2559,43.8385,1309,7.4,527,175,-4.2,-8.8,20,29.3,154,262,112,1918,1380,119,488,1254,0.5,0.36,83,30,263
IDV5,IDV-5-6,Orch,v,y11,279,-116.2559,43.8385,1309,7.4,527,175,-4.2,-8.8,20,29.3,154,262,112,1918,1380,119,488,1254,0.5,0.36,83,30,263
IDV5,IDV-5-7,Orch,v,y11,269,-116.2559,43.8385,1309,7.4,527,175,-4.2,-8.8,20,29.3,154,262,112,1918,1380,119,488,1254,0.5,0.36,83,30,263
IDV5,IDV-5-8,Orch,v,y11,272,-116.2559,43.8385,1309,7.4,527,175,-4.2,-8.8,20,29.3,154,262,112,1918,1380,119,488,1254,0.5,0.36,83,30,263
IDV5,IDV-5-9,Orch,v,y11,272,-116.2559,43.8385,1309,7.4,527,175,-4.2,-8.8,20,29.3,154,262,112,1918,1380,119,488,1254,0.5,0.36,83,30,263
IDW1,IDW-1-1,Eph,w,y11,259,-115.6528,43.0931,963,10.1,287,104,-1.9,-6.8,23.1,33.2,131,274,142,2551,2049,97,283,948,0.58,0.49,43,21,139
IDW1,IDW-1-10,Eph,w,y11,256,-115.6528,43.0931,963,10.1,287,104,-1.9,-6.8,23.1,33.2,131,274,142,2551,2049,97,283,948,0.58,0.49,43,21,139
IDW1,IDW-1-2,Eph,w,y11,256,-115.6528,43.0931,963,10.1,287,104,-1.9,-6.8,23.1,33.2,131,274,142,2551,2049,97,283,948,0.58,0.49,43,21,139
IDW1,IDW-1-5,Eph,w,y11,256,-115.6528,43.0931,963,10.1,287,104,-1.9,-6.8,23.1,33.2,131,274,142,2551,2049,97,283,948,0.58,0.49,43,21,139
IDW1,IDW-1-6,Eph,w,y11,252,-115.6528,43.0931,963,10.1,287,104,-1.9,-6.8,23.1,33.2,131,274,142,2551,2049,97,283,948,0.58,0.49,43,21,139
IDW1,IDW-1-7,Eph,w,y11,265,-115.6528,43.0931,963,10.1,287,104,-1.9,-6.8,23.1,33.2,131,274,142,2551,2049,97,283,948,0.58,0.49,43,21,139
IDW1,IDW-1-8,Eph,w,y11,264,-115.6528,43.0931,963,10.1,287,104,-1.9,-6.8,23.1,33.2,131,274,142,2551,2049,97,283,948,0.58,0.49,43,21,139
IDW1,IDW-1-1,Orch,w,y11,276,-115.6528,43.0931,963,10.1,287,104,-1.9,-6.8,23.1,33.2,131,274,142,2551,2049,97,283,948,0.58,0.49,43,21,139
IDW1,IDW-1-10,Orch,w,y11,269,-115.6528,43.0931,963,10.1,287,104,-1.9,-6.8,23.1,33.2,131,274,142,2551,2049,97,283,948,0.58,0.49,43,21,139
IDW1,IDW-1-2,Orch,w,y11,272,-115.6528,43.0931,963,10.1,287,104,-1.9,-6.8,23.1,33.2,131,274,142,2551,2049,97,283,948,0.58,0.49,43,21,139
IDW1,IDW-1-3,Orch,w,y11,269,-115.6528,43.0931,963,10.1,287,104,-1.9,-6.8,23.1,33.2,131,274,142,2551,2049,97,283,948,0.58,0.49,43,21,139
IDW1,IDW-1-4,Orch,w,y11,273,-115.6528,43.0931,963,10.1,287,104,-1.9,-6.8,23.1,33.2,131,274,142,2551,2049,97,283,948,0.58,0.49,43,21,139
IDW1,IDW-1-5,Orch,w,y11,287,-115.6528,43.0931,963,10.1,287,104,-1.9,-6.8,23.1,33.2,131,274,142,2551,2049,97,283,948,0.58,0.49,43,21,139
IDW1,IDW-1-7,Orch,w,y11,264,-115.6528,43.0931,963,10.1,287,104,-1.9,-6.8,23.1,33.2,131,274,142,2551,2049,97,283,948,0.58,0.49,43,21,139
IDW1,IDW-1-8,Orch,w,y11,269,-115.6528,43.0931,963,10.1,287,104,-1.9,-6.8,23.1,33.2,131,274,142,2551,2049,97,283,948,0.58,0.49,43,21,139
IDW2,IDW-2-2,Orch,w,y11,269,-116.0037,43.3274,977,10.2,333,122,-1.8,-6.3,23.1,32.4,128,280,155,2576,2124,97,268,839,0.51,0.37,57,21,156
IDW2,IDW-2-3,Orch,w,y11,272,-116.0037,43.3274,977,10.2,333,122,-1.8,-6.3,23.1,32.4,128,280,155,2576,2124,97,268,839,0.51,0.37,57,21,156
IDW2,IDW-2-6,Orch,w,y11,269,-116.0037,43.3274,977,10.2,333,122,-1.8,-6.3,23.1,32.4,128,280,155,2576,2124,97,268,839,0.51,0.37,57,21,156
IDW3,IDW-3-10,Eph,w,y11,256,-116.8531,43.4657,870,10,256,112,-2,-6.8,22.1,32.3,130,269,133,2471,1923,94,269,929,0.51,0.45,49,22,101
IDW3,IDW-3-5,Eph,w,y11,258,-116.8531,43.4657,870,10,256,112,-2,-6.8,22.1,32.3,130,269,133,2471,1923,94,269,929,0.51,0.45,49,22,101
IDW3,IDW-3-6,Eph,w,y11,255,-116.8531,43.4657,870,10,256,112,-2,-6.8,22.1,32.3,130,269,133,2471,1923,94,269,929,0.51,0.45,49,22,101
IDW3,IDW-3-7,Eph,w,y11,261,-116.8531,43.4657,870,10,256,112,-2,-6.8,22.1,32.3,130,269,133,2471,1923,94,269,929,0.51,0.45,49,22,101
IDW3,IDW-3-8,Eph,w,y11,262,-116.8531,43.4657,870,10,256,112,-2,-6.8,22.1,32.3,130,269,133,2471,1923,94,269,929,0.51,0.45,49,22,101
IDW3,IDW-3-3,Maj,w,y11,280,-116.8531,43.4657,870,10,256,112,-2,-6.8,22.1,32.3,130,269,133,2471,1923,94,269,929,0.51,0.45,49,22,101
IDW3,IDW-3-4,Maj,w,y11,269,-116.8531,43.4657,870,10,256,112,-2,-6.8,22.1,32.3,130,269,133,2471,1923,94,269,929,0.51,0.45,49,22,101
IDW3,IDW-3-5,Maj,w,y11,266,-116.8531,43.4657,870,10,256,112,-2,-6.8,22.1,32.3,130,269,133,2471,1923,94,269,929,0.51,0.45,49,22,101
IDW3,IDW-3-7,Maj,w,y11,278,-116.8531,43.4657,870,10,256,112,-2,-6.8,22.1,32.3,130,269,133,2471,1923,94,269,929,0.51,0.45,49,22,101
IDW3,IDW-3-9,Maj,w,y11,275,-116.8531,43.4657,870,10,256,112,-2,-6.8,22.1,32.3,130,269,133,2471,1923,94,269,929,0.51,0.45,49,22,101
IDW3,IDW-3-1,Orch,w,y11,272,-116.8531,43.4657,870,10,256,112,-2,-6.8,22.1,32.3,130,269,133,2471,1923,94,269,929,0.51,0.45,49,22,101
IDW3,IDW-3-10,Orch,w,y11,286,-116.8531,43.4657,870,10,256,112,-2,-6.8,22.1,32.3,130,269,133,2471,1923,94,269,929,0.51,0.45,49,22,101
IDW3,IDW-3-2,Orch,w,y11,273,-116.8531,43.4657,870,10,256,112,-2,-6.8,22.1,32.3,130,269,133,2471,1923,94,269,929,0.51,0.45,49,22,101
IDW3,IDW-3-4,Orch,w,y11,272,-116.8531,43.4657,870,10,256,112,-2,-6.8,22.1,32.3,130,269,133,2471,1923,94,269,929,0.51,0.45,49,22,101
IDW3,IDW-3-5,Orch,w,y11,269,-116.8531,43.4657,870,10,256,112,-2,-6.8,22.1,32.3,130,269,133,2471,1923,94,269,929,0.51,0.45,49,22,101
IDW3,IDW-3-6,Orch,w,y11,272,-116.8531,43.4657,870,10,256,112,-2,-6.8,22.1,32.3,130,269,133,2471,1923,94,269,929,0.51,0.45,49,22,101
IDW3,IDW-3-7,Orch,w,y11,269,-116.8531,43.4657,870,10,256,112,-2,-6.8,22.1,32.3,130,269,133,2471,1923,94,269,929,0.51,0.45,49,22,101
IDW3,IDW-3-8,Orch,w,y11,269,-116.8531,43.4657,870,10,256,112,-2,-6.8,22.1,32.3,130,269,133,2471,1923,94,269,929,0.51,0.45,49,22,101
MTT1,MTT-1-2,Eph,t,y11,252,-108.8256,45.2056,1240,7.3,313,221,-6.4,-13,21,30.3,141,262,122,2059,1575,116,644,1710,0.57,0.48,95,46,50
MTT1,MTT-1-4,Eph,t,y11,249,-108.8256,45.2056,1240,7.3,313,221,-6.4,-13,21,30.3,141,262,122,2059,1575,116,644,1710,0.57,0.48,95,46,50
MTT1,MTT-1-5,Eph,t,y11,266,-108.8256,45.2056,1240,7.3,313,221,-6.4,-13,21,30.3,141,262,122,2059,1575,116,644,1710,0.57,0.48,95,46,50
MTT1,MTT-1-6,Eph,t,y11,262,-108.8256,45.2056,1240,7.3,313,221,-6.4,-13,21,30.3,141,262,122,2059,1575,116,644,1710,0.57,0.48,95,46,50
MTT1,MTT-1-7,Eph,t,y11,250,-108.8256,45.2056,1240,7.3,313,221,-6.4,-13,21,30.3,141,262,122,2059,1575,116,644,1710,0.57,0.48,95,46,50
MTT1,MTT-1-8,Eph,t,y11,257,-108.8256,45.2056,1240,7.3,313,221,-6.4,-13,21,30.3,141,262,122,2059,1575,116,644,1710,0.57,0.48,95,46,50
MTT1,MTT-1-2,Maj,t,y11,262,-108.8256,45.2056,1240,7.3,313,221,-6.4,-13,21,30.3,141,262,122,2059,1575,116,644,1710,0.57,0.48,95,46,50
MTT1,MTT-1-4,Maj,t,y11,255,-108.8256,45.2056,1240,7.3,313,221,-6.4,-13,21,30.3,141,262,122,2059,1575,116,644,1710,0.57,0.48,95,46,50
MTT1,MTT-1-5,Maj,t,y11,272,-108.8256,45.2056,1240,7.3,313,221,-6.4,-13,21,30.3,141,262,122,2059,1575,116,644,1710,0.57,0.48,95,46,50
MTT1,MTT-1-7,Maj,t,y11,248,-108.8256,45.2056,1240,7.3,313,221,-6.4,-13,21,30.3,141,262,122,2059,1575,116,644,1710,0.57,0.48,95,46,50
MTT1,MTT-1-8,Maj,t,y11,269,-108.8256,45.2056,1240,7.3,313,221,-6.4,-13,21,30.3,141,262,122,2059,1575,116,644,1710,0.57,0.48,95,46,50
MTT1,MTT-1-5,Orch,t,y11,265,-108.8256,45.2056,1240,7.3,313,221,-6.4,-13,21,30.3,141,262,122,2059,1575,116,644,1710,0.57,0.48,95,46,50
MTT1,MTT-1-6,Orch,t,y11,265,-108.8256,45.2056,1240,7.3,313,221,-6.4,-13,21,30.3,141,262,122,2059,1575,116,644,1710,0.57,0.48,95,46,50
MTT1,MTT-1-8,Orch,t,y11,269,-108.8256,45.2056,1240,7.3,313,221,-6.4,-13,21,30.3,141,262,122,2059,1575,116,644,1710,0.57,0.48,95,46,50
MTV1,MTV-1-1,Maj,v,y11,240,-108.455,45.1724,2156,2.6,548,341,-8,-14.2,15.1,23.2,172,243,66,1017,665,156,1104,2399,0.62,0.56,141,79,122
MTV1,MTV-1-10,Maj,v,y11,254,-108.455,45.1724,2156,2.6,548,341,-8,-14.2,15.1,23.2,172,243,66,1017,665,156,1104,2399,0.62,0.56,141,79,122
MTV1,MTV-1-8,Maj,v,y11,240,-108.455,45.1724,2156,2.6,548,341,-8,-14.2,15.1,23.2,172,243,66,1017,665,156,1104,2399,0.62,0.56,141,79,122
MTV1,MTV-1-9,Maj,v,y11,240,-108.455,45.1724,2156,2.6,548,341,-8,-14.2,15.1,23.2,172,243,66,1017,665,156,1104,2399,0.62,0.56,141,79,122
MTV1,MTV-1-10,Orch,v,y11,261,-108.455,45.1724,2156,2.6,548,341,-8,-14.2,15.1,23.2,172,243,66,1017,665,156,1104,2399,0.62,0.56,141,79,122
MTV1,MTV-1-9,Orch,v,y11,265,-108.455,45.1724,2156,2.6,548,341,-8,-14.2,15.1,23.2,172,243,66,1017,665,156,1104,2399,0.62,0.56,141,79,122
MTW1,MTW-1-1,Eph,w,y11,255,-105.1545,45.6545,972,6.9,368,275,-8,-15,21.8,30.7,140,259,119,2113,1627,120,806,1942,0.59,0.64,102,65,49
MTW1,MTW-1-3,Eph,w,y11,256,-105.1545,45.6545,972,6.9,368,275,-8,-15,21.8,30.7,140,259,119,2113,1627,120,806,1942,0.59,0.64,102,65,49
MTW1,MTW-1-4,Eph,w,y11,252,-105.1545,45.6545,972,6.9,368,275,-8,-15,21.8,30.7,140,259,119,2113,1627,120,806,1942,0.59,0.64,102,65,49
MTW1,MTW-1-5,Eph,w,y11,256,-105.1545,45.6545,972,6.9,368,275,-8,-15,21.8,30.7,140,259,119,2113,1627,120,806,1942,0.59,0.64,102,65,49
MTW1,MTW-1-6,Eph,w,y11,252,-105.1545,45.6545,972,6.9,368,275,-8,-15,21.8,30.7,140,259,119,2113,1627,120,806,1942,0.59,0.64,102,65,49
MTW1,MTW-1-1,Maj,w,y11,252,-105.1545,45.6545,972,6.9,368,275,-8,-15,21.8,30.7,140,259,119,2113,1627,120,806,1942,0.59,0.64,102,65,49
MTW1,MTW-1-2,Maj,w,y11,260,-105.1545,45.6545,972,6.9,368,275,-8,-15,21.8,30.7,140,259,119,2113,1627,120,806,1942,0.59,0.64,102,65,49
MTW1,MTW-1-3,Maj,w,y11,255,-105.1545,45.6545,972,6.9,368,275,-8,-15,21.8,30.7,140,259,119,2113,1627,120,806,1942,0.59,0.64,102,65,49
MTW1,MTW-1-4,Maj,w,y11,250,-105.1545,45.6545,972,6.9,368,275,-8,-15,21.8,30.7,140,259,119,2113,1627,120,806,1942,0.59,0.64,102,65,49
MTW1,MTW-1-7,Maj,w,y11,240,-105.1545,45.6545,972,6.9,368,275,-8,-15,21.8,30.7,140,259,119,2113,1627,120,806,1942,0.59,0.64,102,65,49
MTW1,MTW-1-2,Orch,w,y11,269,-105.1545,45.6545,972,6.9,368,275,-8,-15,21.8,30.7,140,259,119,2113,1627,120,806,1942,0.59,0.64,102,65,49
MTW1,MTW-1-3,Orch,w,y11,265,-105.1545,45.6545,972,6.9,368,275,-8,-15,21.8,30.7,140,259,119,2113,1627,120,806,1942,0.59,0.64,102,65,49
MTW1,MTW-1-4,Orch,w,y11,256,-105.1545,45.6545,972,6.9,368,275,-8,-15,21.8,30.7,140,259,119,2113,1627,120,806,1942,0.59,0.64,102,65,49
MTW1,MTW-1-5,Orch,w,y11,269,-105.1545,45.6545,972,6.9,368,275,-8,-15,21.8,30.7,140,259,119,2113,1627,120,806,1942,0.59,0.64,102,65,49
MTW1,MTW-1-6,Orch,w,y11,256,-105.1545,45.6545,972,6.9,368,275,-8,-15,21.8,30.7,140,259,119,2113,1627,120,806,1942,0.59,0.64,102,65,49
MTW1,MTW-1-7,Orch,w,y11,265,-105.1545,45.6545,972,6.9,368,275,-8,-15,21.8,30.7,140,259,119,2113,1627,120,806,1942,0.59,0.64,102,65,49
MTW2,MTW-2-1,Eph,w,y11,269,-105.8261,46.3223,757,7.6,342,254,-8.7,-14.9,23.4,31.8,129,268,138,2364,1984,114,832,1792,0.6,0.68,91,62,51
MTW2,MTW-2-2,Eph,w,y11,252,-105.8261,46.3223,757,7.6,342,254,-8.7,-14.9,23.4,31.8,129,268,138,2364,1984,114,832,1792,0.6,0.68,91,62,51
MTW2,MTW-2-3,Eph,w,y11,258,-105.8261,46.3223,757,7.6,342,254,-8.7,-14.9,23.4,31.8,129,268,138,2364,1984,114,832,1792,0.6,0.68,91,62,51
MTW2,MTW-2-4,Eph,w,y11,252,-105.8261,46.3223,757,7.6,342,254,-8.7,-14.9,23.4,31.8,129,268,138,2364,1984,114,832,1792,0.6,0.68,91,62,51
MTW2,MTW-2-5,Eph,w,y11,273,-105.8261,46.3223,757,7.6,342,254,-8.7,-14.9,23.4,31.8,129,268,138,2364,1984,114,832,1792,0.6,0.68,91,62,51
MTW2,MTW-2-6,Eph,w,y11,258,-105.8261,46.3223,757,7.6,342,254,-8.7,-14.9,23.4,31.8,129,268,138,2364,1984,114,832,1792,0.6,0.68,91,62,51
MTW2,MTW-2-7,Eph,w,y11,268,-105.8261,46.3223,757,7.6,342,254,-8.7,-14.9,23.4,31.8,129,268,138,2364,1984,114,832,1792,0.6,0.68,91,62,51
MTW2,MTW-2-8,Eph,w,y11,258,-105.8261,46.3223,757,7.6,342,254,-8.7,-14.9,23.4,31.8,129,268,138,2364,1984,114,832,1792,0.6,0.68,91,62,51
MTW2,MTW-2-9,Eph,w,y11,259,-105.8261,46.3223,757,7.6,342,254,-8.7,-14.9,23.4,31.8,129,268,138,2364,1984,114,832,1792,0.6,0.68,91,62,51
MTW2,MTW-2-2,Maj,w,y11,254,-105.8261,46.3223,757,7.6,342,254,-8.7,-14.9,23.4,31.8,129,268,138,2364,1984,114,832,1792,0.6,0.68,91,62,51
MTW2,MTW-2-3,Maj,w,y11,259,-105.8261,46.3223,757,7.6,342,254,-8.7,-14.9,23.4,31.8,129,268,138,2364,1984,114,832,1792,0.6,0.68,91,62,51
MTW2,MTW-2-4,Maj,w,y11,253,-105.8261,46.3223,757,7.6,342,254,-8.7,-14.9,23.4,31.8,129,268,138,2364,1984,114,832,1792,0.6,0.68,91,62,51
MTW2,MTW-2-6,Maj,w,y11,260,-105.8261,46.3223,757,7.6,342,254,-8.7,-14.9,23.4,31.8,129,268,138,2364,1984,114,832,1792,0.6,0.68,91,62,51
MTW2,MTW-2-7,Maj,w,y11,261,-105.8261,46.3223,757,7.6,342,254,-8.7,-14.9,23.4,31.8,129,268,138,2364,1984,114,832,1792,0.6,0.68,91,62,51
MTW2,MTW-2-8,Maj,w,y11,245,-105.8261,46.3223,757,7.6,342,254,-8.7,-14.9,23.4,31.8,129,268,138,2364,1984,114,832,1792,0.6,0.68,91,62,51
